id;name;geoid;geoname;value;datetime
10211;Precio medio horario final suma de componentes;;;86.53;2024-01-13T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83.41;2024-01-13T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83.8;2024-01-13T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.58;2024-01-13T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.18;2024-01-13T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.02;2024-01-13T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.37;2024-01-13T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;100.81;2024-01-13T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.76;2024-01-13T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.11;2024-01-13T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.37;2024-01-13T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;81.3;2024-01-13T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.02;2024-01-13T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.14;2024-01-13T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;109.85;2024-01-13T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.49;2024-01-13T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;113.75;2024-01-13T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;110.17;2024-01-13T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;108.26;2024-01-13T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.58;2024-01-13T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.59;2024-01-13T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;92.26;2024-01-14T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.5;2024-01-14T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.2;2024-01-14T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;82.11;2024-01-14T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.55;2024-01-14T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.04;2024-01-14T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.54;2024-01-14T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.85;2024-01-14T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.35;2024-01-14T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.18;2024-01-14T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.73;2024-01-14T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;74.93;2024-01-14T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;74.36;2024-01-14T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;74.34;2024-01-14T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;72.33;2024-01-14T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;71.89;2024-01-14T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;74.18;2024-01-14T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;82.12;2024-01-14T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;96.55;2024-01-14T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;102.1;2024-01-14T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.81;2024-01-14T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.42;2024-01-14T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.44;2024-01-14T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;77.16;2024-01-14T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.67;2024-01-15T00:00:00+01:00
